proyecto,tipo_obra,fase,actividad,material,cantidad_material,costo_unitario,costo_material,horas_trabajadas,costo_mano_obra,costo_estimado,costo_real,diferencia_costo,porcentaje_desviacion,duracion_estimada,duracion_real,retraso_dias,ciudad,clima
Proyecto_11,Comercial,Instalaciones,Encofrado,Cemento,125,57509,7188625,49,914977,8103602,6919148,-1184454,-14.616389106967494,21,23,2,Barranquilla,Soleado
Proyecto_12,Comercial,Estructura,Vaciado concreto,Grava,445,25610,11396450,118,1078874,12475324,16315824,3840500,30.78477160192393,29,31,2,Bogotá,Soleado
Proyecto_11,Industrial,Cimentación,Vaciado concreto,Acero,281,37758,10609998,99,1932678,12542676,16609154,4066478,32.42113564920277,13,10,-3,Bogotá,Nublado
Proyecto_11,Comercial,Instalaciones,Vaciado concreto,Acero,109,17015,1854635,26,489554,2344189,2146769,-197420,-8.421675897293264,19,26,7,Barranquilla,Nublado
Proyecto_7,Residencial,Acabados,Encofrado,Acero,253,23503,5946259,68,1295332,7241591,9357442,2115851,29.21804062118394,28,26,-2,Bogotá,Nublado
Proyecto_7,Industrial,Cimentación,Vaciado concreto,Arena,236,42311,9985396,48,595824,10581220,14603626,4022406,38.01457676903041,29,34,5,Cali,Soleado
Proyecto_10,Industrial,Cimentación,Pintura,Grava,469,74968,35159992,77,724416,35884408,45012334,9127926,25.43702546242368,9,16,7,Cali,Lluvia
Proyecto_4,Comercial,Instalaciones,Vaciado concreto,Ladrillo,362,44842,16232804,69,1207224,17440028,23506079,6066051,34.782346679718636,9,13,4,Cali,Soleado
Proyecto_19,Comercial,Estructura,Encofrado,Ladrillo,385,23740,9139900,114,1535580,10675480,9853734,-821746,-7.697508683450299,25,31,6,Bogotá,Soleado
Proyecto_2,Residencial,Acabados,Pintura,Grava,24,49116,1178784,17,197251,1376035,1302475,-73560,-5.345794256686784,28,28,0,Cali,Nublado
Proyecto_9,Residencial,Acabados,Encofrado,Ladrillo,157,36173,5679161,195,3454035,9133196,9355936,222740,2.4387957950316625,11,16,5,Medellín,Lluvia
Proyecto_17,Residencial,Estructura,Vaciado concreto,Grava,13,63318,823134,17,333370,1156504,1506568,350064,30.26915600810719,25,34,9,Barranquilla,Nublado
Proyecto_17,Residencial,Estructura,Pintura,Grava,81,31021,2512701,183,3453027,5965728,5052250,-913478,-15.312096025832892,21,26,5,Medellín,Lluvia
Proyecto_16,Residencial,Acabados,Pintura,Acero,151,66740,10077740,186,1962858,12040598,10920719,-1119879,-9.300858645060654,24,28,4,Barranquilla,Nublado
Proyecto_1,Comercial,Instalaciones,Pintura,Grava,290,54386,15771940,165,2333595,18105535,15699609,-2405926,-13.28834524911857,10,10,0,Cali,Nublado
Proyecto_6,Comercial,Instalaciones,Pintura,Acero,59,45646,2693114,133,1356733,4049847,4414830,364983,9.012266389322855,20,18,-2,Barranquilla,Soleado
Proyecto_19,Comercial,Estructura,Excavación,Acero,349,12847,4483603,130,2298660,6782263,8290555,1508292,22.23877192612554,17,14,-3,Bogotá,Soleado
Proyecto_8,Residencial,Estructura,Vaciado concreto,Ladrillo,146,65816,9609136,191,3067269,12676405,13037180,360775,2.8460356070983845,26,25,-1,Medellín,Nublado
Proyecto_13,Residencial,Acabados,Pintura,Arena,362,49182,17803884,21,412335,18216219,20830673,2614454,14.352341723603566,11,8,-3,Medellín,Nublado
Proyecto_10,Residencial,Instalaciones,Instalación eléctrica,Grava,445,11708,5210060,151,2490745,7700805,7404530,-296275,-3.8473250523808873,24,33,9,Barranquilla,Lluvia
Proyecto_3,Comercial,Instalaciones,Encofrado,Acero,30,10045,301350,147,2646735,2948085,2986703,38618,1.3099350934589742,19,20,1,Bogotá,Nublado
Proyecto_8,Comercial,Acabados,Vaciado concreto,Acero,220,68008,14961760,55,550550,15512310,14962167,-550143,-3.5464930754993933,22,19,-3,Medellín,Soleado
Proyecto_3,Comercial,Acabados,Pintura,Cemento,450,56384,25372800,54,476766,25849566,33849078,7999512,30.946407378754444,18,19,1,Barranquilla,Soleado
Proyecto_2,Residencial,Instalaciones,Excavación,Arena,73,50456,3683288,129,1407519,5090807,6217474,1126667,22.131402742237135,22,19,-3,Medellín,Lluvia
Proyecto_2,Industrial,Instalaciones,Instalación eléctrica,Arena,70,76870,5380900,89,807052,6187952,5621688,-566264,-9.151072923642587,15,17,2,Medellín,Soleado
Proyecto_11,Industrial,Instalaciones,Instalación eléctrica,Grava,146,54777,7997442,18,270864,8268306,9431825,1163519,14.072036037369687,27,24,-3,Barranquilla,Lluvia
Proyecto_17,Comercial,Cimentación,Instalación eléctrica,Arena,187,26986,5046382,140,2249100,7295482,9076719,1781237,24.41561777549448,16,15,-1,Medellín,Soleado
Proyecto_17,Comercial,Cimentación,Excavación,Arena,295,71655,21138225,92,1573568,22711793,24516568,1804775,7.946422371848845,11,10,-1,Barranquilla,Lluvia
Proyecto_13,Industrial,Cimentación,Encofrado,Ladrillo,178,69544,12378832,25,356325,12735157,15016332,2281175,17.91242149586377,9,16,7,Bogotá,Lluvia
Proyecto_2,Residencial,Acabados,Excavación,Grava,476,18980,9034480,23,328785,9363265,10451614,1088349,11.623605654651449,6,8,2,Cali,Soleado
Proyecto_10,Residencial,Acabados,Encofrado,Cemento,326,35741,11651566,59,599735,12251301,11057945,-1193356,-9.740647136169457,24,31,7,Medellín,Soleado
Proyecto_2,Residencial,Instalaciones,Instalación eléctrica,Grava,48,75750,3636000,168,3300024,6936024,9571781,2635757,38.000978658666696,19,16,-3,Medellín,Lluvia
Proyecto_15,Industrial,Cimentación,Encofrado,Grava,411,11181,4595391,15,198345,4793736,5466600,672864,14.036317394199429,28,34,6,Cali,Nublado
Proyecto_4,Residencial,Acabados,Encofrado,Cemento,201,57044,11465844,37,622599,12088443,16339069,4250626,35.16272525750421,13,22,9,Medellín,Soleado
Proyecto_5,Residencial,Acabados,Instalación eléctrica,Grava,499,77199,38522301,144,2396016,40918317,53959255,13040938,31.87066076055865,7,15,8,Medellín,Lluvia
Proyecto_13,Residencial,Estructura,Pintura,Grava,342,21902,7490484,24,309312,7799796,9431165,1631369,20.9155342011509,15,22,7,Bogotá,Soleado
Proyecto_15,Residencial,Estructura,Excavación,Arena,244,49320,12034080,109,1359448,13393528,12281833,-1111695,-8.300240235433114,12,13,1,Bogotá,Lluvia
Proyecto_11,Residencial,Instalaciones,Excavación,Acero,45,60854,2738430,78,869622,3608052,4813431,1205379,33.40802737876283,22,23,1,Barranquilla,Nublado
Proyecto_15,Residencial,Acabados,Excavación,Arena,364,33195,12082980,115,1541000,13623980,16992083,3368103,24.721872756712795,23,30,7,Medellín,Lluvia
Proyecto_10,Residencial,Acabados,Vaciado concreto,Cemento,498,64797,32268906,89,799398,33068304,32480483,-587821,-1.7775964561109636,24,32,8,Medellín,Lluvia
Proyecto_13,Industrial,Instalaciones,Vaciado concreto,Acero,483,21334,10304322,48,705888,11010210,11971859,961649,8.734156750870328,12,16,4,Cali,Lluvia
Proyecto_3,Residencial,Acabados,Pintura,Ladrillo,33,47735,1575255,87,930291,2505546,2729297,223751,8.930229179588002,8,9,1,Medellín,Nublado
Proyecto_9,Comercial,Cimentación,Vaciado concreto,Acero,263,17599,4628537,23,202791,4831328,6498590,1667262,34.50939369051325,27,29,2,Medellín,Nublado
Proyecto_13,Industrial,Cimentación,Encofrado,Arena,89,72755,6475195,121,1721346,8196541,10408506,2211965,26.986566650493177,5,14,9,Cali,Nublado
Proyecto_2,Industrial,Acabados,Instalación eléctrica,Arena,483,56172,27131076,194,2683020,29814096,27942111,-1871985,-6.278858832412696,9,10,1,Medellín,Lluvia
Proyecto_13,Industrial,Acabados,Vaciado concreto,Ladrillo,141,76360,10766760,114,2146392,12913152,14197764,1284612,9.948090133222316,19,26,7,Medellín,Lluvia
Proyecto_1,Industrial,Acabados,Vaciado concreto,Ladrillo,27,64172,1732644,22,336622,2069266,2393786,324520,15.682855659929656,22,28,6,Barranquilla,Nublado
Proyecto_15,Residencial,Acabados,Pintura,Acero,127,59218,7520686,97,1628048,9148734,7583339,-1565395,-17.110509497816857,29,31,2,Barranquilla,Lluvia
Proyecto_19,Industrial,Acabados,Vaciado concreto,Ladrillo,343,17448,5984664,187,2147508,8132172,10435888,2303716,28.328421976318257,17,23,6,Cali,Nublado
Proyecto_16,Residencial,Cimentación,Encofrado,Acero,447,56918,25442346,119,1879248,27321594,35918951,8597357,31.46725992634251,23,32,9,Cali,Lluvia
Proyecto_18,Residencial,Estructura,Vaciado concreto,Arena,87,61372,5339364,169,2641470,7980834,8794889,814055,10.200124448146648,29,29,0,Bogotá,Nublado
Proyecto_18,Comercial,Instalaciones,Vaciado concreto,Grava,73,69088,5043424,152,2961720,8005144,9880961,1875817,23.43264530906627,15,16,1,Medellín,Lluvia
Proyecto_3,Residencial,Acabados,Pintura,Acero,427,66510,28399770,173,2394147,30793917,32862586,2068669,6.717784554657337,16,14,-2,Medellín,Nublado
Proyecto_2,Comercial,Cimentación,Encofrado,Acero,286,74280,21244080,129,2083092,23327172,23838107,510935,2.1902997928767363,25,28,3,Medellín,Nublado
Proyecto_2,Industrial,Estructura,Encofrado,Ladrillo,75,25028,1877100,173,3411041,5288141,6169729,881588,16.671038083137343,26,28,2,Cali,Nublado
Proyecto_14,Industrial,Estructura,Vaciado concreto,Grava,264,70331,18567384,149,2441812,21009196,25475393,4466197,21.25829565300833,15,17,2,Barranquilla,Soleado
Proyecto_5,Comercial,Instalaciones,Pintura,Cemento,498,24049,11976402,155,1764830,13741232,17592022,3850790,28.023615349773586,26,24,-2,Bogotá,Nublado
Proyecto_7,Residencial,Instalaciones,Instalación eléctrica,Arena,94,21747,2044218,14,158858,2203076,2654371,451295,20.4847676612155,13,12,-1,Medellín,Nublado
Proyecto_11,Comercial,Estructura,Instalación eléctrica,Acero,203,77492,15730876,96,1223904,16954780,23541322,6586542,38.84769958678319,19,26,7,Cali,Soleado
Proyecto_16,Comercial,Acabados,Vaciado concreto,Ladrillo,357,52333,18682881,172,3172884,21855765,29859808,8004043,36.62211320445658,5,12,7,Medellín,Lluvia
Proyecto_7,Industrial,Acabados,Pintura,Grava,104,40272,4188288,116,1648824,5837112,7829118,1992006,34.12656806996336,9,6,-3,Bogotá,Soleado
Proyecto_9,Residencial,Estructura,Vaciado concreto,Acero,472,50926,24037072,37,336515,24373587,19655782,-4717805,-19.356219501052514,17,16,-1,Barranquilla,Lluvia
Proyecto_9,Comercial,Acabados,Encofrado,Cemento,111,46599,5172489,72,897048,6069537,6537154,467617,7.70432736467378,8,5,-3,Medellín,Lluvia
Proyecto_8,Residencial,Instalaciones,Encofrado,Cemento,294,31929,9387126,60,1054920,10442046,11012915,570869,5.467022459008512,27,31,4,Barranquilla,Lluvia
Proyecto_17,Residencial,Estructura,Vaciado concreto,Ladrillo,335,58353,19548255,92,1752324,21300579,22180005,879426,4.128648333925571,26,33,7,Cali,Lluvia
Proyecto_2,Comercial,Instalaciones,Encofrado,Cemento,426,40589,17290914,181,2618165,19909079,24372461,4463382,22.41882710897877,15,15,0,Cali,Nublado
Proyecto_12,Industrial,Estructura,Encofrado,Ladrillo,335,15649,5242415,149,1873377,7115792,5870570,-1245222,-17.499415384822942,14,23,9,Medellín,Soleado
Proyecto_20,Industrial,Acabados,Vaciado concreto,Grava,261,35652,9305172,115,2211220,11516392,13755813,2239421,19.44550862804948,20,29,9,Medellín,Lluvia
Proyecto_18,Comercial,Estructura,Vaciado concreto,Cemento,430,64590,27773700,16,179504,27953204,24274437,-3678767,-13.160448440901442,22,21,-1,Cali,Nublado
Proyecto_11,Comercial,Estructura,Instalación eléctrica,Grava,108,20926,2260008,179,2306952,4566960,4456959,-110001,-2.408626307215303,15,24,9,Barranquilla,Nublado
Proyecto_16,Residencial,Cimentación,Pintura,Acero,477,52789,25180353,90,867870,26048223,24257933,-1790290,-6.872983235747022,20,18,-2,Medellín,Lluvia
Proyecto_7,Comercial,Instalaciones,Excavación,Acero,349,19383,6764667,192,2821824,9586491,12572851,2986360,31.151753024125302,19,25,6,Bogotá,Soleado
Proyecto_8,Comercial,Instalaciones,Pintura,Grava,498,47448,23629104,80,756880,24385984,23726844,-659140,-2.702946085751553,24,27,3,Cali,Lluvia
Proyecto_3,Industrial,Cimentación,Instalación eléctrica,Grava,190,55560,10556400,32,375360,10931760,10667466,-264294,-2.417671079496806,18,24,6,Bogotá,Soleado
Proyecto_10,Industrial,Acabados,Excavación,Grava,177,39576,7004952,49,705110,7710062,7682934,-27128,-0.3518519046928546,5,4,-1,Bogotá,Nublado
Proyecto_14,Industrial,Acabados,Vaciado concreto,Ladrillo,457,35568,16254576,133,1989015,18243591,15246025,-2997566,-16.430789311161384,14,22,8,Cali,Soleado
Proyecto_15,Residencial,Cimentación,Excavación,Arena,283,30728,8696024,46,899346,9595370,12128998,2533628,26.4046930967748,18,25,7,Bogotá,Soleado
Proyecto_5,Residencial,Acabados,Pintura,Cemento,405,78208,31674240,120,2247480,33921720,35290951,1369231,4.036443317143116,5,5,0,Medellín,Nublado
Proyecto_19,Comercial,Instalaciones,Pintura,Ladrillo,282,31882,8990724,71,1326280,10317004,12387460,2070456,20.068384193705846,17,26,9,Bogotá,Lluvia
Proyecto_6,Industrial,Instalaciones,Pintura,Acero,482,35434,17079188,20,168120,17247308,22535688,5288380,30.662060421255305,23,31,8,Barranquilla,Nublado
Proyecto_16,Comercial,Acabados,Instalación eléctrica,Arena,29,14966,434014,153,3024351,3458365,4301984,843619,24.393579046746076,17,18,1,Medellín,Nublado
Proyecto_8,Industrial,Instalaciones,Pintura,Ladrillo,397,25105,9966685,73,972214,10938899,9951823,-987076,-9.023540668946664,13,17,4,Bogotá,Nublado
Proyecto_12,Residencial,Acabados,Vaciado concreto,Ladrillo,154,64084,9868936,153,1894752,11763688,12453991,690303,5.868083206559032,24,33,9,Barranquilla,Lluvia
Proyecto_4,Residencial,Instalaciones,Pintura,Acero,20,42896,857920,111,1068708,1926628,2579034,652406,33.86258270927237,25,30,5,Medellín,Lluvia
Proyecto_6,Comercial,Acabados,Pintura,Acero,378,16598,6274044,21,313194,6587238,8400633,1813395,27.528912724878012,6,15,9,Cali,Nublado
Proyecto_11,Industrial,Acabados,Instalación eléctrica,Acero,30,47223,1416690,144,2087856,3504546,4352484,847938,24.1953736660897,25,26,1,Medellín,Soleado
Proyecto_5,Comercial,Estructura,Vaciado concreto,Ladrillo,203,21909,4447527,131,2536815,6984342,9766293,2781951,39.83125396780398,19,21,2,Cali,Soleado
Proyecto_18,Residencial,Instalaciones,Vaciado concreto,Arena,251,71962,18062462,81,1303533,19365995,19420534,54539,0.28162250377530307,20,29,9,Cali,Lluvia
Proyecto_8,Comercial,Acabados,Pintura,Acero,362,65188,23598056,115,1466135,25064191,34281549,9217358,36.77500702097267,23,28,5,Medellín,Nublado
Proyecto_12,Residencial,Cimentación,Instalación eléctrica,Cemento,68,28256,1921408,160,1966240,3887648,4746692,859044,22.09675361555367,23,30,7,Barranquilla,Soleado
Proyecto_19,Industrial,Instalaciones,Pintura,Grava,448,39905,17877440,14,199416,18076856,24644118,6567262,36.32966927434727,10,10,0,Cali,Lluvia
Proyecto_2,Industrial,Cimentación,Encofrado,Grava,65,63333,4116645,177,2925456,7042101,6948606,-93495,-1.327657754411645,19,27,8,Bogotá,Soleado
Proyecto_16,Residencial,Acabados,Pintura,Cemento,75,10255,769125,161,2058385,2827510,3362366,534856,18.916148837669894,9,16,7,Medellín,Lluvia
Proyecto_19,Industrial,Cimentación,Vaciado concreto,Cemento,338,32414,10955932,174,2617830,13573762,12880141,-693621,-5.110012979452565,26,25,-1,Bogotá,Lluvia
Proyecto_15,Residencial,Cimentación,Instalación eléctrica,Cemento,149,62375,9293875,165,1633995,10927870,11997447,1069577,9.787607283029539,12,12,0,Medellín,Lluvia
Proyecto_19,Residencial,Acabados,Encofrado,Acero,140,36115,5056100,119,1398369,6454469,7531039,1076570,16.679451090399535,11,17,6,Cali,Soleado
Proyecto_2,Residencial,Cimentación,Excavación,Grava,237,34424,8158488,11,141119,8299607,9139182,839575,10.115840424733364,13,16,3,Barranquilla,Soleado
Proyecto_12,Residencial,Instalaciones,Vaciado concreto,Ladrillo,362,27073,9800426,105,1546230,11346656,10799054,-547602,-4.826109119726552,19,25,6,Barranquilla,Nublado
Proyecto_15,Industrial,Instalaciones,Excavación,Grava,388,79303,30769564,119,1922802,32692366,44153990,11461624,35.05902264767255,5,8,3,Bogotá,Nublado
Proyecto_4,Comercial,Cimentación,Instalación eléctrica,Arena,35,12520,438200,102,1466046,1904246,1688574,-215672,-11.325847605824038,19,21,2,Medellín,Lluvia
Proyecto_10,Residencial,Cimentación,Vaciado concreto,Cemento,390,32135,12532650,55,534105,13066755,16140105,3073350,23.520376711739065,7,11,4,Medellín,Nublado
Proyecto_12,Industrial,Cimentación,Pintura,Acero,408,13769,5617752,175,3385375,9003127,11317487,2314360,25.706179641806674,13,17,4,Barranquilla,Nublado
Proyecto_20,Residencial,Instalaciones,Excavación,Acero,311,58811,18290221,155,1650285,19940506,20768241,827735,4.1510230482616635,12,18,6,Bogotá,Nublado
Proyecto_10,Industrial,Cimentación,Excavación,Grava,133,48089,6395837,93,1660236,8056073,9277074,1221001,15.15628023728186,14,20,6,Medellín,Soleado
Proyecto_3,Industrial,Acabados,Pintura,Cemento,232,42722,9911504,59,534776,10446280,12528065,2081785,19.928481717893835,22,29,7,Bogotá,Soleado
Proyecto_9,Comercial,Acabados,Instalación eléctrica,Ladrillo,17,77301,1314117,193,3067542,4381659,3850697,-530962,-12.117830255617793,29,37,8,Barranquilla,Lluvia
Proyecto_7,Residencial,Acabados,Instalación eléctrica,Ladrillo,349,37844,13207556,64,946432,14153988,17081513,2927525,20.683393259906676,18,23,5,Cali,Nublado
Proyecto_13,Comercial,Estructura,Encofrado,Arena,262,75708,19835496,121,1161479,20996975,29148778,8151803,38.82370198564317,9,6,-3,Barranquilla,Lluvia
Proyecto_11,Industrial,Cimentación,Vaciado concreto,Ladrillo,116,27889,3235124,117,2118402,5353526,5438314,84788,1.5837786161867897,8,7,-1,Bogotá,Lluvia
Proyecto_15,Comercial,Cimentación,Encofrado,Cemento,298,24274,7233652,148,2672436,9906088,12916558,3010470,30.39009950244738,20,22,2,Cali,Soleado
Proyecto_9,Comercial,Acabados,Encofrado,Grava,303,40956,12409668,73,1048499,13458167,17374827,3916660,29.102477328450448,19,25,6,Bogotá,Soleado
Proyecto_3,Residencial,Acabados,Instalación eléctrica,Ladrillo,389,44717,17394913,104,1098240,18493153,21725211,3232058,17.477052182502355,11,15,4,Medellín,Soleado
Proyecto_19,Residencial,Instalaciones,Pintura,Arena,460,38144,17546240,159,2373234,19919474,20466438,546964,2.7458757194090566,22,21,-1,Medellín,Lluvia
Proyecto_14,Industrial,Acabados,Encofrado,Acero,473,52759,24955007,91,1073709,26028716,21918595,-4110121,-15.790717452217004,17,20,3,Cali,Nublado
Proyecto_2,Comercial,Estructura,Excavación,Grava,276,42114,11623464,16,181488,11804952,15897466,4092514,34.6677733208911,6,13,7,Bogotá,Lluvia
Proyecto_19,Residencial,Acabados,Pintura,Grava,161,33719,5428759,20,357840,5786599,4810651,-975948,-16.865658048881564,19,17,-2,Barranquilla,Soleado
Proyecto_16,Industrial,Instalaciones,Excavación,Ladrillo,89,79986,7118754,68,1070252,8189006,10620470,2431464,29.691808749437964,17,26,9,Medellín,Lluvia
Proyecto_11,Residencial,Cimentación,Vaciado concreto,Arena,450,72382,32571900,166,3241150,35813050,35110153,-702897,-1.9626839936838665,12,14,2,Bogotá,Nublado
Proyecto_6,Industrial,Estructura,Pintura,Cemento,305,77953,23775665,63,836199,24611864,30775777,6163913,25.044478549044474,12,13,1,Bogotá,Nublado
Proyecto_1,Residencial,Cimentación,Vaciado concreto,Acero,307,48601,14920507,139,1929042,16849549,17740108,890559,5.285358082878064,14,13,-1,Barranquilla,Lluvia
Proyecto_9,Residencial,Instalaciones,Pintura,Arena,458,59407,27208406,184,3125792,30334198,27463642,-2870556,-9.463101678178536,19,20,1,Bogotá,Nublado
Proyecto_15,Residencial,Estructura,Encofrado,Arena,166,45379,7532914,94,1488020,9020934,10508445,1487511,16.489545317591283,22,19,-3,Medellín,Nublado
Proyecto_9,Comercial,Acabados,Encofrado,Cemento,213,14353,3057189,106,1692714,4749903,4913638,163735,3.447123025459678,24,23,-1,Cali,Soleado
Proyecto_11,Industrial,Cimentación,Pintura,Grava,240,69148,16595520,41,538863,17134383,16385805,-748578,-4.3688646390126795,23,28,5,Barranquilla,Soleado
Proyecto_4,Industrial,Estructura,Excavación,Grava,319,15010,4788190,194,1623004,6411194,5199522,-1211672,-18.899318910018945,12,17,5,Bogotá,Soleado
Proyecto_17,Comercial,Instalaciones,Instalación eléctrica,Arena,317,18987,6018879,42,542010,6560889,5868063,-692826,-10.5599408860598,15,15,0,Bogotá,Nublado
Proyecto_18,Residencial,Estructura,Excavación,Grava,283,21085,5967055,40,371080,6338135,5301719,-1036416,-16.352065710181307,12,20,8,Medellín,Soleado
Proyecto_6,Residencial,Instalaciones,Pintura,Ladrillo,481,43433,20891273,90,1158840,22050113,28237817,6187704,28.062005850038048,12,20,8,Cali,Nublado
Proyecto_9,Residencial,Instalaciones,Vaciado concreto,Grava,461,34679,15987019,180,2981340,18968359,23176210,4207851,22.183526787952506,5,10,5,Medellín,Lluvia
Proyecto_13,Comercial,Estructura,Vaciado concreto,Arena,199,20318,4043282,129,2253114,6296396,5962114,-334282,-5.309100634712302,20,21,1,Cali,Lluvia
Proyecto_20,Industrial,Cimentación,Excavación,Cemento,359,20867,7491253,175,2611000,10102253,9813571,-288682,-2.8576001808705445,6,15,9,Cali,Lluvia
Proyecto_6,Comercial,Acabados,Pintura,Grava,171,16167,2764557,152,1835856,4600413,3881023,-719390,-15.637509067120714,17,24,7,Bogotá,Nublado
Proyecto_14,Industrial,Estructura,Instalación eléctrica,Cemento,365,63499,23177135,23,345368,23522503,30947209,7424706,31.5642684794216,5,10,5,Cali,Soleado
Proyecto_10,Comercial,Estructura,Vaciado concreto,Ladrillo,239,22402,5354078,39,663429,6017507,7696854,1679347,27.907686688191642,26,27,1,Medellín,Nublado
Proyecto_6,Industrial,Instalaciones,Encofrado,Ladrillo,277,66626,18455402,71,687706,19143108,15833635,-3309473,-17.288065239980885,9,16,7,Bogotá,Soleado
Proyecto_2,Residencial,Acabados,Encofrado,Grava,106,52606,5576236,137,2696845,8273081,11515562,3242481,39.19314944456605,29,26,-3,Barranquilla,Soleado
Proyecto_6,Comercial,Estructura,Encofrado,Acero,452,13606,6149912,31,272738,6422650,8179583,1756933,27.35526612846722,14,21,7,Bogotá,Nublado
Proyecto_13,Industrial,Instalaciones,Excavación,Cemento,378,44471,16810038,158,2136160,18946198,26047530,7101332,37.481567541941665,18,25,7,Cali,Lluvia
Proyecto_13,Comercial,Instalaciones,Instalación eléctrica,Acero,44,69403,3053732,30,350010,3403742,2724853,-678889,-19.945371887763528,27,25,-2,Cali,Nublado
Proyecto_3,Comercial,Cimentación,Encofrado,Cemento,398,21525,8566950,84,1678992,10245942,9591658,-654284,-6.385786685109091,11,8,-3,Bogotá,Lluvia
Proyecto_20,Industrial,Cimentación,Encofrado,Cemento,255,52923,13495365,34,325822,13821187,11487705,-2333482,-16.88336898994276,12,18,6,Medellín,Lluvia
Proyecto_5,Comercial,Estructura,Pintura,Ladrillo,473,62223,29431479,106,1728860,31160339,26495794,-4664545,-14.969493752940236,12,13,1,Barranquilla,Lluvia
Proyecto_9,Comercial,Acabados,Encofrado,Arena,317,50691,16069047,52,510328,16579375,13402947,-3176428,-19.158912805820485,23,28,5,Bogotá,Lluvia
Proyecto_19,Comercial,Estructura,Pintura,Ladrillo,88,57539,5063432,184,3027536,8090968,10751514,2660546,32.882913391821596,22,20,-2,Barranquilla,Lluvia
Proyecto_5,Comercial,Cimentación,Encofrado,Acero,64,48164,3082496,55,465245,3547741,4708228,1160487,32.710589639999085,7,15,8,Barranquilla,Lluvia
Proyecto_3,Residencial,Estructura,Excavación,Grava,96,10897,1046112,36,580860,1626972,1306378,-320594,-19.704948825179535,18,26,8,Bogotá,Lluvia
Proyecto_19,Industrial,Estructura,Instalación eléctrica,Acero,128,47113,6030464,163,1963009,7993473,10675463,2681990,33.55224944151309,27,31,4,Medellín,Nublado
Proyecto_10,Comercial,Instalaciones,Excavación,Arena,385,45727,17604895,145,2098440,19703335,21508138,1804803,9.159885877187795,23,26,3,Barranquilla,Soleado
Proyecto_5,Residencial,Acabados,Excavación,Acero,216,21937,4738392,50,780750,5519142,7442517,1923375,34.849166772661405,21,25,4,Medellín,Nublado
Proyecto_8,Industrial,Acabados,Encofrado,Grava,485,13012,6310820,17,188462,6499282,6396644,-102638,-1.579220596982867,20,22,2,Medellín,Lluvia
Proyecto_12,Comercial,Cimentación,Encofrado,Cemento,221,53503,11824163,160,2658400,14482563,18391518,3908955,26.990768139589655,13,17,4,Bogotá,Lluvia
Proyecto_4,Comercial,Acabados,Excavación,Acero,198,40897,8097606,28,378952,8476558,8581656,105098,1.2398664646664366,20,28,8,Barranquilla,Lluvia
Proyecto_19,Industrial,Instalaciones,Pintura,Grava,372,75779,28189788,199,1887316,30077104,25954411,-4122693,-13.70708097428529,21,20,-1,Cali,Lluvia
Proyecto_1,Residencial,Acabados,Encofrado,Ladrillo,255,44732,11406660,64,639488,12046148,13618682,1572534,13.05424771470515,28,29,1,Cali,Nublado
Proyecto_14,Residencial,Cimentación,Vaciado concreto,Cemento,369,66479,24530751,95,1617850,26148601,20958582,-5190019,-19.84817084478057,9,18,9,Barranquilla,Lluvia
Proyecto_17,Residencial,Instalaciones,Vaciado concreto,Grava,71,62985,4471935,128,2144000,6615935,5982279,-633656,-9.57772408586239,17,24,7,Cali,Soleado
Proyecto_16,Industrial,Cimentación,Excavación,Ladrillo,158,48123,7603434,69,836073,8439507,9003031,563524,6.677214676165326,6,12,6,Medellín,Soleado
Proyecto_4,Residencial,Cimentación,Vaciado concreto,Grava,216,57505,12421080,79,1500526,13921606,18184367,4262761,30.619750336275857,16,20,4,Medellín,Lluvia
Proyecto_17,Comercial,Cimentación,Encofrado,Cemento,81,36349,2944269,193,2027465,4971734,5731399,759665,15.279679081785147,29,37,8,Bogotá,Lluvia
Proyecto_12,Comercial,Instalaciones,Encofrado,Arena,123,32354,3979542,163,2309221,6288763,6835103,546340,8.687559063682317,19,26,7,Medellín,Lluvia
Proyecto_5,Comercial,Estructura,Encofrado,Ladrillo,418,65092,27208456,118,1821330,29029786,38789502,9759716,33.61966223243947,29,30,1,Medellín,Nublado
Proyecto_6,Industrial,Cimentación,Vaciado concreto,Arena,55,45618,2508990,22,316822,2825812,2361471,-464341,-16.43212641180659,28,28,0,Bogotá,Nublado
Proyecto_7,Comercial,Estructura,Excavación,Acero,76,28988,2203088,194,2742772,4945860,4922898,-22962,-0.4642670839853939,5,8,3,Cali,Nublado
Proyecto_6,Residencial,Estructura,Excavación,Ladrillo,222,27448,6093456,62,1103848,7197304,6217351,-979953,-13.615556602861293,7,9,2,Medellín,Soleado
Proyecto_6,Residencial,Instalaciones,Instalación eléctrica,Cemento,136,36845,5010920,131,1940896,6951816,8489453,1537637,22.118493930219095,10,7,-3,Medellín,Soleado
Proyecto_4,Industrial,Cimentación,Vaciado concreto,Grava,28,69836,1955408,130,2102490,4057898,4947257,889359,21.916741130506484,13,18,5,Barranquilla,Soleado
Proyecto_9,Residencial,Acabados,Instalación eléctrica,Grava,494,22319,11025586,193,2364443,13390029,11231987,-2158042,-16.116783615629213,12,9,-3,Medellín,Lluvia
Proyecto_19,Residencial,Cimentación,Instalación eléctrica,Arena,183,72931,13346373,85,1414825,14761198,14160801,-600397,-4.067400220497008,20,29,9,Medellín,Soleado
