proyecto,tipo_obra,fase,actividad,material,cantidad_material,costo_unitario,costo_material,horas_trabajadas,costo_mano_obra,costo_estimado,costo_real,diferencia_costo,porcentaje_desviacion,duracion_estimada,duracion_real,retraso_dias,ciudad,clima
Proyecto_8,Comercial,Acabados,Pintura,Estuco,,113366,226732,,1431891,1506327.4473498939,1658623,,,,,,Bogotá,
Proyecto_30,Comercial,Estructura,Encofrado,Madera,,87109,3571469,,1775157,5811570.634866603,5346626,,,,,,Bogotá,
Proyecto_8,Comercial,Instalaciones,Contra incendio,Tubería incendio,,69795,628155,,2617144,3124181.2074038065,3245299,,,,,,Bogotá,
Proyecto_11,Infraestructura,Equipamiento,Cocina,Madera,,39636,1862892,,2036159,3556011.6568644657,3899051,,,,,,Bogotá,
Proyecto_11,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,94565,2269560,,2036159,4159985.4203774096,4305719,,,,,,Bogotá,
Proyecto_39,Comercial,Equipamiento,Baño,Sanitario,,42360,974280,,2407638,3172648.3878584458,3381918,,,,,,Bogotá,
Proyecto_39,Comercial,Equipamiento,Baño,Lavamanos,,122681,368043,,2407638,2837563.5922379317,2775681,,,,,,Bogotá,
Proyecto_20,Infraestructura,Instalaciones,Contra incendio,Tubería incendio,,197581,6322592,,927262,6947136.830059447,7249854,,,,,,Bogotá,
Proyecto_2,Residencial,Acabados,Pintura,Pintura,,82072,3939456,,2540053,6818341.791831376,6479509,,,,,,Bogotá,
Proyecto_2,Residencial,Acabados,Pintura,Estuco,,198916,3580488,,2540053,5773955.831251512,6120541,,,,,,Bogotá,
Proyecto_32,Comercial,Equipamiento,Cocina,Madera,,197123,9856150,,613665,11197804.956554102,10469815,,,,,,Bogotá,
Proyecto_32,Comercial,Equipamiento,Cocina,Accesorios cocina,,175523,351046,,613665,1009783.5136167055,964711,,,,,,Bogotá,
Proyecto_37,Residencial,Equipamiento,Cocina,Madera,,23017,966714,,677491,1688924.7050428323,1644205,,,,,,Bogotá,
Proyecto_37,Residencial,Equipamiento,Cocina,Accesorios cocina,,167531,3350620,,677491,4412523.214757917,4028111,,,,,,Bogotá,
Proyecto_16,Comercial,Acabados,Enchape,Cerámica,,168824,3545304,,1155320,4384694.542718564,4700624,,,,,,Bogotá,
Proyecto_8,Comercial,Cimentación,Pilotes,Cemento,,133302,5998590,,884825,7495765.809322769,6883415,,,,,,Bogotá,
Proyecto_8,Comercial,Cimentación,Pilotes,Acero,,152304,3655296,,884825,4306377.356870721,4540121,,,,,,Bogotá,
Proyecto_31,Residencial,Equipamiento,Baño,Sanitario,,75511,3473506,,1305720,4755016.337630967,4779226,,,,,,Bogotá,
Proyecto_31,Residencial,Equipamiento,Baño,Lavamanos,,67096,2683840,,1305720,3800511.7371353004,3989560,,,,,,Bogotá,
Proyecto_39,Comercial,Cimentación,Pilotes,Cemento,,65328,1763856,,1590658,3366325.5251844167,3354514,,,,,,Bogotá,
Proyecto_39,Comercial,Cimentación,Pilotes,Acero,,174587,8031002,,1590658,10279726.583018396,9621660,,,,,,Bogotá,
Proyecto_9,Residencial,Acabados,Enchape,Cerámica,,148853,2530501,,900285,3442769.2014603755,3430786,,,,,,Bogotá,
Proyecto_19,Comercial,Cimentación,Excavación,Arena,,86548,2769536,,2805459,5373919.443465823,5574995,,,,,,Bogotá,
Proyecto_19,Comercial,Cimentación,Excavación,Grava,,163662,6055494,,2805459,8242723.19895355,8860953,,,,,,Bogotá,
Proyecto_40,Infraestructura,Equipamiento,Cocina,Madera,,156120,780600,,2438704,3411841.000445125,3219304,,,,,,Bogotá,
Proyecto_40,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,57538,1093222,,2438704,3217292.0077895215,3531926,,,,,,Bogotá,
Proyecto_37,Residencial,Equipamiento,Baño,Sanitario,,34377,171885,,2609316,3048361.602629773,2781201,,,,,,Bogotá,
Proyecto_37,Residencial,Equipamiento,Baño,Lavamanos,,151795,910770,,2609316,3506856.631646939,3520086,,,,,,Bogotá,
Proyecto_19,Comercial,Cimentación,Pilotes,Cemento,,184030,1288210,,852191,2272361.3566376283,2140401,,,,,,Bogotá,
Proyecto_19,Comercial,Cimentación,Pilotes,Acero,,14643,497862,,852191,1360282.4801959607,1350053,,,,,,Bogotá,
Proyecto_29,Infraestructura,Cimentación,Pilotes,Cemento,,75174,2931786,,2827248,5648998.988490423,5759034,,,,,,Bogotá,
Proyecto_29,Infraestructura,Cimentación,Pilotes,Acero,,192548,3850960,,2827248,7331182.269798636,6678208,,,,,,Bogotá,
Proyecto_39,Comercial,Estructura,Encofrado,Madera,,162718,7810464,,742729,8355179.658680779,8553193,,,,,,Bogotá,
Proyecto_31,Residencial,Equipamiento,Baño,Sanitario,,169425,2541375,,1415266,3823972.861288065,3956641,,,,,,Bogotá,
Proyecto_31,Residencial,Equipamiento,Baño,Lavamanos,,63374,1330854,,1415266,2932369.0425379286,2746120,,,,,,Bogotá,
Proyecto_38,Residencial,Cimentación,Pilotes,Cemento,,40967,122901,,1432100,1538066.7580211298,1555001,,,,,,Bogotá,
Proyecto_38,Residencial,Cimentación,Pilotes,Acero,,146339,5121865,,1432100,6463986.899399246,6553965,,,,,,Bogotá,
Proyecto_28,Infraestructura,Acabados,Pintura,Pintura,,70625,2683750,,2465574,5362298.409638502,5149324,,,,,,Bogotá,
Proyecto_28,Infraestructura,Acabados,Pintura,Estuco,,13750,426250,,2465574,3123073.7529689344,2891824,,,,,,Bogotá,
Proyecto_29,Infraestructura,Estructura,Acero,Acero,,76978,923736,,615294,1495827.8159887507,1539030,,,,,,Bogotá,
Proyecto_35,Infraestructura,Equipamiento,Cocina,Madera,,26629,479322,,1617839,2182683.917146725,2097161,,,,,,Bogotá,
Proyecto_35,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,116678,5833900,,1617839,7964698.740467221,7451739,,,,,,Bogotá,
Proyecto_17,Infraestructura,Equipamiento,Cocina,Madera,,149687,6436541,,2125993,8052953.446125568,8562534,,,,,,Bogotá,
Proyecto_17,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,124248,4224432,,2125993,6627345.987460933,6350425,,,,,,Bogotá,
Proyecto_7,Comercial,Acabados,Enchape,Cerámica,,52566,1103886,,1143858,2368853.128858868,2247744,,,,,,Bogotá,
Proyecto_2,Residencial,Instalaciones,Contra incendio,Tubería incendio,,62359,2930873,,741787,3398911.0773802637,3672660,,,,,,Bogotá,
Proyecto_15,Comercial,Acabados,Pintura,Pintura,,131954,6201838,,907953,6787488.6968856435,7109791,,,,,,Bogotá,
Proyecto_15,Comercial,Acabados,Pintura,Estuco,,52682,1053640,,907953,2020120.8953416252,1961593,,,,,,Bogotá,
Proyecto_21,Infraestructura,Equipamiento,Baño,Sanitario,,160226,480678,,1447274,2066575.0996338597,1927952,,,,,,Bogotá,
Proyecto_21,Infraestructura,Equipamiento,Baño,Lavamanos,,86867,2171675,,1447274,3911790.4324538587,3618949,,,,,,Bogotá,
Proyecto_22,Residencial,Cimentación,Pilotes,Cemento,,81698,326792,,1344435,1836492.8453211987,1671227,,,,,,Bogotá,
Proyecto_22,Residencial,Cimentación,Pilotes,Acero,,166102,2989836,,1344435,4375707.141660795,4334271,,,,,,Bogotá,
Proyecto_32,Comercial,Acabados,Pintura,Pintura,,137992,4001768,,2978805,7416391.407379237,6980573,,,,,,Bogotá,
Proyecto_32,Comercial,Acabados,Pintura,Estuco,,34169,922563,,2978805,3846313.888907385,3901368,,,,,,Bogotá,
Proyecto_40,Infraestructura,Estructura,Encofrado,Madera,,149785,6290970,,1599544,7974133.343086896,7890514,,,,,,Bogotá,
Proyecto_39,Comercial,Cimentación,Excavación,Arena,,123657,1854855,,700444,2424408.1089379597,2555299,,,,,,Bogotá,
Proyecto_39,Comercial,Cimentación,Excavación,Grava,,188240,5458960,,700444,6263376.022049521,6159404,,,,,,Bogotá,
Proyecto_6,Residencial,Estructura,Encofrado,Madera,,147574,6493256,,889472,7177644.229616915,7382728,,,,,,Bogotá,
Proyecto_35,Infraestructura,Equipamiento,Baño,Sanitario,,35000,105000,,1640123,1755870.2246141948,1745123,,,,,,Bogotá,
Proyecto_35,Infraestructura,Equipamiento,Baño,Lavamanos,,191029,4202638,,1640123,5651081.111605905,5842761,,,,,,Bogotá,
Proyecto_35,Infraestructura,Cimentación,Excavación,Arena,,51868,311208,,2237566,2486719.775770501,2548774,,,,,,Bogotá,
Proyecto_35,Infraestructura,Cimentación,Excavación,Grava,,79619,3901331,,2237566,6351752.567954711,6138897,,,,,,Bogotá,
Proyecto_18,Residencial,Estructura,Encofrado,Madera,,161610,3555420,,2853956,5842554.534002272,6409376,,,,,,Bogotá,
Proyecto_29,Infraestructura,Equipamiento,Cocina,Madera,,112362,3146136,,2308292,5923086.703273637,5454428,,,,,,Bogotá,
Proyecto_29,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,151338,1816056,,2308292,4385856.303273705,4124348,,,,,,Bogotá,
Proyecto_34,Infraestructura,Cimentación,Excavación,Arena,,141924,141924,,2968451,3220037.464018535,3110375,,,,,,Bogotá,
Proyecto_34,Infraestructura,Cimentación,Excavación,Grava,,83029,3902363,,2968451,6447147.868961504,6870814,,,,,,Bogotá,
Proyecto_27,Residencial,Estructura,Encofrado,Madera,,99849,1797282,,2430827,4520826.532178971,4228109,,,,,,Bogotá,
Proyecto_39,Comercial,Acabados,Pintura,Pintura,,108049,4538058,,1823665,6729842.568592274,6361723,,,,,,Bogotá,
Proyecto_39,Comercial,Acabados,Pintura,Estuco,,28217,1185114,,1823665,3104717.452057066,3008779,,,,,,Bogotá,
Proyecto_2,Residencial,Acabados,Pintura,Pintura,,141004,5640160,,1888911,6978067.9287705505,7529071,,,,,,Bogotá,
Proyecto_2,Residencial,Acabados,Pintura,Estuco,,44320,1152320,,1888911,3023413.7283492764,3041231,,,,,,Bogotá,
Proyecto_32,Comercial,Estructura,Encofrado,Madera,,155500,6686500,,573579,7160295.190595029,7260079,,,,,,Bogotá,
Proyecto_8,Comercial,Instalaciones,Sanitaria,Tubo 2in,,29051,987734,,2451120,3624772.2411030806,3438854,,,,,,Bogotá,
Proyecto_8,Comercial,Instalaciones,Sanitaria,Tubo 4in,,152823,7641150,,2451120,11018610.851623755,10092270,,,,,,Bogotá,
Proyecto_21,Infraestructura,Estructura,Encofrado,Madera,,170003,5100090,,2890983,8555463.084673159,7991073,,,,,,Bogotá,
Proyecto_18,Residencial,Cimentación,Pilotes,Cemento,,138947,5835774,,1052009,6441667.836030872,6887783,,,,,,Bogotá,
Proyecto_18,Residencial,Cimentación,Pilotes,Acero,,77566,232698,,1052009,1375160.986803376,1284707,,,,,,Bogotá,
Proyecto_15,Comercial,Equipamiento,Baño,Sanitario,,161822,7767456,,2100780,8928436.908340583,9868236,,,,,,Bogotá,
Proyecto_15,Comercial,Equipamiento,Baño,Lavamanos,,178755,1430040,,2100780,3442148.8332860772,3530820,,,,,,Bogotá,
Proyecto_10,Infraestructura,Estructura,Encofrado,Madera,,42067,799273,,1349962,1966423.5974673189,2149235,,,,,,Bogotá,
Proyecto_15,Comercial,Estructura,Encofrado,Madera,,63144,315720,,968971,1399713.914920739,1284691,,,,,,Bogotá,
Proyecto_7,Comercial,Instalaciones,Eléctrica,Cable,,88423,1061076,,511538,1509739.3947408535,1572614,,,,,,Bogotá,
Proyecto_7,Comercial,Instalaciones,Eléctrica,Tubería eléctrica,,97936,489680,,511538,1039835.9220446813,1001218,,,,,,Bogotá,
Proyecto_11,Infraestructura,Equipamiento,Baño,Sanitario,,170656,1194592,,2457037,3312466.1107895416,3651629,,,,,,Bogotá,
Proyecto_11,Infraestructura,Equipamiento,Baño,Lavamanos,,66559,1996770,,2457037,4502575.574946143,4453807,,,,,,Bogotá,
Proyecto_31,Residencial,Instalaciones,Eléctrica,Cable,,77219,926628,,2824372,3813731.447779979,3751000,,,,,,Bogotá,
Proyecto_31,Residencial,Instalaciones,Eléctrica,Tubería eléctrica,,146645,5865800,,2824372,8479058.304978957,8690172,,,,,,Bogotá,
Proyecto_22,Residencial,Cimentación,Excavación,Arena,,165079,165079,,1722573,1830936.3543045537,1887652,,,,,,Bogotá,
Proyecto_22,Residencial,Cimentación,Excavación,Grava,,23111,1155550,,1722573,2884898.9021721655,2878123,,,,,,Bogotá,
Proyecto_32,Comercial,Cimentación,Excavación,Arena,,110146,1542044,,2969866,4675451.167483567,4511910,,,,,,Bogotá,
Proyecto_32,Comercial,Cimentación,Excavación,Grava,,113270,3511370,,2969866,7087673.342974656,6481236,,,,,,Bogotá,
Proyecto_26,Comercial,Instalaciones,Sanitaria,Tubo 2in,,96346,4335570,,2907360,7393310.289539057,7242930,,,,,,Bogotá,
Proyecto_26,Comercial,Instalaciones,Sanitaria,Tubo 4in,,46055,1151375,,2907360,4077352.177953724,4058735,,,,,,Bogotá,
Proyecto_13,Infraestructura,Equipamiento,Cocina,Madera,,148035,5329260,,1767087,7087546.779939362,7096347,,,,,,Bogotá,
Proyecto_13,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,11120,111200,,1767087,1721990.435553143,1878287,,,,,,Bogotá,
Proyecto_34,Infraestructura,Instalaciones,Contra incendio,Tubería incendio,,85468,3589656,,660809,4087736.255949105,4250465,,,,,,Bogotá,
Proyecto_29,Infraestructura,Instalaciones,Eléctrica,Cable,,123514,3705420,,1252935,4569889.022614441,4958355,,,,,,Bogotá,
Proyecto_29,Infraestructura,Instalaciones,Eléctrica,Tubería eléctrica,,94956,4083108,,1252935,5657440.500747456,5336043,,,,,,Bogotá,
Proyecto_1,Infraestructura,Equipamiento,Cocina,Madera,,42450,1698000,,830998,2631471.371675022,2528998,,,,,,Bogotá,
Proyecto_1,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,138560,2078400,,830998,2892994.728820139,2909398,,,,,,Bogotá,
Proyecto_14,Residencial,Cimentación,Excavación,Arena,,187868,7514720,,1008136,8739222.217157368,8522856,,,,,,Bogotá,
Proyecto_14,Residencial,Cimentación,Excavación,Grava,,118138,5906900,,1008136,6685216.812739642,6915036,,,,,,Bogotá,
Proyecto_16,Comercial,Acabados,Enchape,Cerámica,,38462,538468,,2964799,3473951.6764319814,3503267,,,,,,Bogotá,
Proyecto_23,Comercial,Equipamiento,Baño,Sanitario,,135266,3922714,,2271552,6659708.025874854,6194266,,,,,,Bogotá,
Proyecto_23,Comercial,Equipamiento,Baño,Lavamanos,,135349,6767450,,2271552,8339189.647671672,9039002,,,,,,Bogotá,
Proyecto_24,Residencial,Equipamiento,Cocina,Madera,,158225,4272075,,2773622,6901215.931632488,7045697,,,,,,Bogotá,
Proyecto_24,Residencial,Equipamiento,Cocina,Accesorios cocina,,151587,454761,,2773622,3267361.966446503,3228383,,,,,,Bogotá,
Proyecto_24,Residencial,Estructura,Encofrado,Madera,,198010,3762190,,1917957,5122996.016873452,5680147,,,,,,Bogotá,
Proyecto_32,Comercial,Acabados,Pintura,Pintura,,139415,4740110,,1849894,7070385.560508434,6590004,,,,,,Bogotá,
Proyecto_32,Comercial,Acabados,Pintura,Estuco,,134194,1073552,,1849894,2699979.8286349433,2923446,,,,,,Bogotá,
Proyecto_2,Residencial,Acabados,Pintura,Pintura,,144443,5199948,,2869944,8333970.074552992,8069892,,,,,,Bogotá,
Proyecto_2,Residencial,Acabados,Pintura,Estuco,,177308,6915012,,2869944,10726531.545848316,9784956,,,,,,Bogotá,
Proyecto_36,Infraestructura,Equipamiento,Baño,Sanitario,,140856,3380544,,1016646,4390793.727021753,4397190,,,,,,Bogotá,
Proyecto_36,Infraestructura,Equipamiento,Baño,Lavamanos,,81071,2269988,,1016646,3005377.2206212427,3286634,,,,,,Bogotá,
Proyecto_14,Residencial,Instalaciones,Sanitaria,Tubo 2in,,119651,1196510,,2899393,4051269.099458986,4095903,,,,,,Bogotá,
Proyecto_14,Residencial,Instalaciones,Sanitaria,Tubo 4in,,169530,1864830,,2899393,4892747.736610511,4764223,,,,,,Bogotá,
Proyecto_8,Comercial,Instalaciones,Sanitaria,Tubo 2in,,95985,671895,,1983383,2493205.022368198,2655278,,,,,,Bogotá,
Proyecto_8,Comercial,Instalaciones,Sanitaria,Tubo 4in,,80590,1370030,,1983383,3492021.8902426353,3353413,,,,,,Bogotá,
Proyecto_12,Infraestructura,Equipamiento,Baño,Sanitario,,22102,1038794,,2647877,3844969.6255670097,3686671,,,,,,Bogotá,
Proyecto_12,Infraestructura,Equipamiento,Baño,Lavamanos,,13907,347675,,2647877,2980896.2204232677,2995552,,,,,,Bogotá,
Proyecto_12,Infraestructura,Equipamiento,Baño,Sanitario,,89934,899340,,2671305,3421725.1902560787,3570645,,,,,,Bogotá,
Proyecto_12,Infraestructura,Equipamiento,Baño,Lavamanos,,112270,4603070,,2671305,7063757.534588977,7274375,,,,,,Bogotá,
Proyecto_26,Comercial,Equipamiento,Baño,Sanitario,,86623,86623,,1487695,1512514.7808062735,1574318,,,,,,Bogotá,
Proyecto_26,Comercial,Equipamiento,Baño,Lavamanos,,179294,8785406,,1487695,11079325.82765254,10273101,,,,,,Bogotá,
Proyecto_30,Comercial,Cimentación,Pilotes,Cemento,,74593,2834534,,2874053,6237227.60097151,5708587,,,,,,Bogotá,
Proyecto_30,Comercial,Cimentación,Pilotes,Acero,,153041,1989533,,2874053,4685623.107989221,4863586,,,,,,Bogotá,
Proyecto_26,Comercial,Cimentación,Excavación,Arena,,111357,1781712,,2077785,3913013.791898772,3859497,,,,,,Bogotá,
Proyecto_26,Comercial,Cimentación,Excavación,Grava,,55081,1211782,,2077785,3272781.7544364235,3289567,,,,,,Bogotá,
Proyecto_15,Comercial,Estructura,Acero,Acero,,28127,1153207,,1597806,2858264.3537340886,2751013,,,,,,Bogotá,
Proyecto_6,Residencial,Instalaciones,Eléctrica,Cable,,135611,4610774,,2579382,7303885.041913671,7190156,,,,,,Bogotá,
Proyecto_6,Residencial,Instalaciones,Eléctrica,Tubería eléctrica,,155521,2177294,,2579382,4905791.21105049,4756676,,,,,,Bogotá,
Proyecto_40,Infraestructura,Equipamiento,Baño,Sanitario,,33518,100554,,2496377,2395691.7183217444,2596931,,,,,,Bogotá,
Proyecto_40,Infraestructura,Equipamiento,Baño,Lavamanos,,85081,3403240,,2496377,5380722.794761122,5899617,,,,,,Bogotá,
Proyecto_27,Residencial,Acabados,Pintura,Pintura,,175462,6492094,,1147107,7943345.653856843,7639201,,,,,,Bogotá,
Proyecto_27,Residencial,Acabados,Pintura,Estuco,,74533,1267061,,1147107,2373415.01432778,2414168,,,,,,Bogotá,
Proyecto_34,Infraestructura,Cimentación,Excavación,Arena,,146079,4820607,,888754,5750432.098846566,5709361,,,,,,Bogotá,
Proyecto_34,Infraestructura,Cimentación,Excavación,Grava,,64364,257456,,888754,1135178.0792606275,1146210,,,,,,Bogotá,
Proyecto_14,Residencial,Cimentación,Excavación,Arena,,157825,3472150,,553600,3816999.352460331,4025750,,,,,,Bogotá,
Proyecto_14,Residencial,Cimentación,Excavación,Grava,,100636,4126076,,553600,4546049.287770336,4679676,,,,,,Bogotá,
Proyecto_33,Infraestructura,Acabados,Pintura,Pintura,,41269,1939643,,2625590,4525525.303685603,4565233,,,,,,Bogotá,
Proyecto_33,Infraestructura,Acabados,Pintura,Estuco,,133909,3883361,,2625590,7048246.101790448,6508951,,,,,,Bogotá,
Proyecto_12,Infraestructura,Cimentación,Pilotes,Cemento,,141399,2545182,,1589023,4081826.2927877023,4134205,,,,,,Bogotá,
Proyecto_12,Infraestructura,Cimentación,Pilotes,Acero,,177424,1596816,,1589023,3375137.585406205,3185839,,,,,,Bogotá,
Proyecto_37,Residencial,Cimentación,Excavación,Arena,,77878,389390,,1897858,2456716.7155662244,2287248,,,,,,Bogotá,
Proyecto_37,Residencial,Cimentación,Excavación,Grava,,128943,1160487,,1897858,3182131.940978581,3058345,,,,,,Bogotá,
Proyecto_10,Infraestructura,Instalaciones,Contra incendio,Tubería incendio,,193003,9457147,,2650936,13289489.136384543,12108083,,,,,,Bogotá,
Proyecto_34,Infraestructura,Instalaciones,Sanitaria,Tubo 2in,,169330,7281190,,951155,7441107.404261523,8232345,,,,,,Bogotá,
Proyecto_34,Infraestructura,Instalaciones,Sanitaria,Tubo 4in,,34945,1013405,,951155,1993075.019816541,1964560,,,,,,Bogotá,
Proyecto_9,Residencial,Acabados,Pintura,Pintura,,157942,4264434,,1946821,6194011.115411335,6211255,,,,,,Bogotá,
Proyecto_9,Residencial,Acabados,Pintura,Estuco,,160069,5762484,,1946821,7947482.812966223,7709305,,,,,,Bogotá,
Proyecto_8,Comercial,Instalaciones,Sanitaria,Tubo 2in,,112674,2366154,,1525850,3823207.042924644,3892004,,,,,,Bogotá,
Proyecto_8,Comercial,Instalaciones,Sanitaria,Tubo 4in,,60298,361788,,1525850,1849587.14542284,1887638,,,,,,Bogotá,
Proyecto_11,Infraestructura,Cimentación,Excavación,Arena,,192975,385950,,1309121,1563744.2500232025,1695071,,,,,,Bogotá,
Proyecto_11,Infraestructura,Cimentación,Excavación,Grava,,148658,5946320,,1309121,7971779.700623523,7255441,,,,,,Bogotá,
Proyecto_2,Residencial,Equipamiento,Baño,Sanitario,,57046,1197966,,587820,1833882.1774295203,1785786,,,,,,Bogotá,
Proyecto_2,Residencial,Equipamiento,Baño,Lavamanos,,137622,3027684,,587820,3260293.981381694,3615504,,,,,,Bogotá,
Proyecto_9,Residencial,Equipamiento,Baño,Sanitario,,146679,2640222,,731417,3133348.3319909787,3371639,,,,,,Bogotá,
Proyecto_9,Residencial,Equipamiento,Baño,Lavamanos,,193486,5998066,,731417,6627688.98536721,6729483,,,,,,Bogotá,
Proyecto_19,Comercial,Estructura,Encofrado,Madera,,140510,6884990,,1237811,7808774.74110193,8122801,,,,,,Bogotá,
Proyecto_15,Comercial,Cimentación,Pilotes,Cemento,,115305,2306100,,2077678,4725019.072958771,4383778,,,,,,Bogotá,
Proyecto_15,Comercial,Cimentación,Pilotes,Acero,,44243,132729,,2077678,2313410.05389239,2210407,,,,,,Bogotá,
Proyecto_14,Residencial,Equipamiento,Baño,Sanitario,,131564,1052512,,2379574,3768676.2104424257,3432086,,,,,,Bogotá,
Proyecto_14,Residencial,Equipamiento,Baño,Lavamanos,,191231,4207082,,2379574,6339829.679081904,6586656,,,,,,Bogotá,
Proyecto_12,Infraestructura,Estructura,Encofrado,Madera,,140808,5773128,,713949,6754932.975916574,6487077,,,,,,Bogotá,
Proyecto_1,Infraestructura,Equipamiento,Baño,Sanitario,,174137,1741370,,2721511,4577539.136801749,4462881,,,,,,Bogotá,
Proyecto_1,Infraestructura,Equipamiento,Baño,Lavamanos,,194734,1947340,,2721511,4261817.738263498,4668851,,,,,,Bogotá,
Proyecto_15,Comercial,Cimentación,Pilotes,Cemento,,99356,4471020,,1335462,6100043.083526812,5806482,,,,,,Bogotá,
Proyecto_15,Comercial,Cimentación,Pilotes,Acero,,96141,4518627,,1335462,6394511.061414357,5854089,,,,,,Bogotá,
Proyecto_26,Comercial,Equipamiento,Baño,Sanitario,,115098,3107646,,2936252,5606488.963828325,6043898,,,,,,Bogotá,
Proyecto_26,Comercial,Equipamiento,Baño,Lavamanos,,150573,3613752,,2936252,6887176.55620456,6550004,,,,,,Bogotá,
Proyecto_37,Residencial,Acabados,Enchape,Cerámica,,113585,4770570,,2082093,6450215.130426962,6852663,,,,,,Bogotá,
Proyecto_24,Residencial,Estructura,Acero,Acero,,101567,1320371,,2775687,3688933.9120250917,4096058,,,,,,Bogotá,
Proyecto_29,Infraestructura,Instalaciones,Eléctrica,Cable,,78593,1178895,,2036414,3274039.5278641535,3215309,,,,,,Bogotá,
Proyecto_29,Infraestructura,Instalaciones,Eléctrica,Tubería eléctrica,,143801,3738826,,2036414,5689171.185689648,5775240,,,,,,Bogotá,
Proyecto_17,Infraestructura,Estructura,Acero,Acero,,52439,1206097,,1319419,2395301.8309142995,2525516,,,,,,Bogotá,
Proyecto_37,Residencial,Instalaciones,Contra incendio,Tubería incendio,,59238,1658664,,730201,2282885.863914904,2388865,,,,,,Bogotá,
Proyecto_6,Residencial,Acabados,Pintura,Pintura,,185472,5564160,,1360438,6825889.676686653,6924598,,,,,,Bogotá,
Proyecto_6,Residencial,Acabados,Pintura,Estuco,,155498,1554980,,1360438,2717177.869962597,2915418,,,,,,Bogotá,
Proyecto_9,Residencial,Acabados,Enchape,Cerámica,,86374,3800456,,1794537,5441541.9917039815,5594993,,,,,,Bogotá,
Proyecto_37,Residencial,Equipamiento,Baño,Sanitario,,152301,3655224,,1275913,4763290.786923678,4931137,,,,,,Bogotá,
Proyecto_37,Residencial,Equipamiento,Baño,Lavamanos,,22235,622580,,1275913,1976910.5035250494,1898493,,,,,,Bogotá,
Proyecto_20,Infraestructura,Instalaciones,Contra incendio,Tubería incendio,,187482,4687050,,2836831,7482481.287874701,7523881,,,,,,Bogotá,
Proyecto_6,Residencial,Equipamiento,Baño,Sanitario,,114746,4475094,,2287759,6198521.995874438,6762853,,,,,,Bogotá,
Proyecto_6,Residencial,Equipamiento,Baño,Lavamanos,,108327,3249810,,2287759,5877821.923239338,5537569,,,,,,Bogotá,
Proyecto_35,Infraestructura,Estructura,Acero,Acero,,198536,5559008,,1230109,6189637.701642998,6789117,,,,,,Bogotá,
Proyecto_9,Residencial,Cimentación,Excavación,Arena,,192549,5391372,,1331696,7366394.603131744,6723068,,,,,,Bogotá,
Proyecto_9,Residencial,Cimentación,Excavación,Grava,,88353,3710826,,1331696,4543378.135578028,5042522,,,,,,Bogotá,
Proyecto_6,Residencial,Equipamiento,Cocina,Madera,,176460,2999820,,715807,3416537.3531440645,3715627,,,,,,Bogotá,
Proyecto_6,Residencial,Equipamiento,Cocina,Accesorios cocina,,44362,1064688,,715807,1890530.940625251,1780495,,,,,,Bogotá,
Proyecto_32,Comercial,Equipamiento,Cocina,Madera,,119834,3235518,,685482,3977203.2859718106,3921000,,,,,,Bogotá,
Proyecto_32,Comercial,Equipamiento,Cocina,Accesorios cocina,,68396,2667444,,685482,3188612.6546113156,3352926,,,,,,Bogotá,
Proyecto_32,Comercial,Acabados,Pintura,Pintura,,129356,129356,,2102768,2307626.9343288257,2232124,,,,,,Bogotá,
Proyecto_32,Comercial,Acabados,Pintura,Estuco,,15484,232260,,2102768,2314538.747416932,2335028,,,,,,Bogotá,
Proyecto_15,Comercial,Acabados,Pintura,Pintura,,144326,432978,,1594683,2118810.6953226835,2027661,,,,,,Bogotá,
Proyecto_15,Comercial,Acabados,Pintura,Estuco,,65979,1715454,,1594683,3484354.079765661,3310137,,,,,,Bogotá,
Proyecto_25,Residencial,Cimentación,Excavación,Arena,,84133,1346128,,2897387,4511661.256832776,4243515,,,,,,Bogotá,
Proyecto_25,Residencial,Cimentación,Excavación,Grava,,71837,2011436,,2897387,4639439.379579232,4908823,,,,,,Bogotá,
Proyecto_15,Comercial,Equipamiento,Baño,Sanitario,,156691,4387348,,1905586,6230304.37140336,6292934,,,,,,Bogotá,
Proyecto_15,Comercial,Equipamiento,Baño,Lavamanos,,55317,1991412,,1905586,4000098.5736536863,3896998,,,,,,Bogotá,
Proyecto_10,Infraestructura,Acabados,Pintura,Pintura,,164536,2797112,,1947271,4386925.311753396,4744383,,,,,,Bogotá,
Proyecto_10,Infraestructura,Acabados,Pintura,Estuco,,26270,52540,,1947271,1805900.8112893812,1999811,,,,,,Bogotá,
Proyecto_36,Infraestructura,Cimentación,Excavación,Arena,,20831,562437,,1815216,2196616.444756287,2377653,,,,,,Bogotá,
Proyecto_36,Infraestructura,Cimentación,Excavación,Grava,,88019,3784817,,1815216,5128630.756708809,5600033,,,,,,Bogotá,
Proyecto_9,Residencial,Estructura,Acero,Acero,,45122,2210978,,2188728,4686652.585033504,4399706,,,,,,Bogotá,
